tickerID,fiscalQ,revenue,quarter,year,fiscalQ1,company_name,exchange,symbol
NasdaqGS:PLXS,FQ22015,651.285,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PLXS,FQ32015,669.585,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PLXS,FQ42015,668.73,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PLXS,FQ12016,616.664,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PLXS,FQ22016,618.66,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PLXS,FQ32016,667.616,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PLXS,FQ42016,653.064,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PLXS,FQ12017,635.019,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PLXS,FQ22017,604.349,2,2017,2017Q2,NA,NA,NA
NasdaqGS:PLYA,FQ12013,64.0205,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PLYA,FQ22013,64.0205,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PLYA,FQ32013,72.1145,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PLYA,FQ42013,72.1145,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PLYA,FQ12014,102.7105,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PLYA,FQ22014,102.7105,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PLYA,FQ12015,117.196,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PLYA,FQ22015,97.694,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PLYA,FQ32015,86.366,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PLYA,FQ42015,107.089,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PLYA,FQ12016,159.956,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PLYA,FQ22016,127.3,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PLYA,FQ32016,114.114,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PLYA,FQ42016,120.121,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PLYA,FQ12017,174.067,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PNFP,FQ12013,11.90236,1,2013,2013Q1,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ22013,11.32572,2,2013,2013Q2,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ32013,11.38728,3,2013,2013Q3,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ42013,12.48822,4,2013,2013Q4,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ12014,12.73236,1,2014,2014Q1,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ22014,12.59744,2,2014,2014Q2,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ32014,12.88845,3,2014,2014Q3,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ42014,14.38422,4,2014,2014Q4,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ12015,18.4933,1,2015,2015Q1,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ22015,20.01878,2,2015,2015Q2,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ32015,21.41041,3,2015,2015Q3,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ42015,26.60777,4,2015,2015Q4,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ12016,25.85571,1,2016,2016Q1,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ22016,32.71294,2,2016,2016Q2,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ32016,31.69191,3,2016,2016Q3,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ42016,30.74251,4,2016,2016Q4,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNFP,FQ12017,30.38159,1,2017,2017Q1,"Pinnacle Financial Partners, Inc.",NasdaqGS,PNFP
NasdaqGS:PNK,FQ12013,266.617,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PNK,FQ22013,267.257,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PNK,FQ32013,418.927,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PNK,FQ42013,535.035,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PNK,FQ12014,532.769,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PNK,FQ22014,555.19,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PNK,FQ32014,568.299,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PNK,FQ42014,554.285,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PNK,FQ12015,572.839,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PNK,FQ22015,581.96,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PNK,FQ32015,578.63,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PNK,FQ42015,558.419,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PNK,FQ12016,580.025,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PNK,FQ22016,566.232,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PNK,FQ32016,595.174,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PNK,FQ42016,637.424,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PNK,FQ12017,639.974,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PNRA,FQ12013,561.779,1,2013,2013Q1,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ22013,589.011,2,2013,2013Q2,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ32013,572.48,3,2013,2013Q3,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ42013,661.732,4,2013,2013Q4,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ12014,605.337,1,2014,2014Q1,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ22014,631.055,2,2014,2014Q2,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ32014,619.89,3,2014,2014Q3,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ42014,672.497,4,2014,2014Q4,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ12015,648.504,1,2015,2015Q1,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ22015,676.657,2,2015,2015Q2,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ32015,664.654,3,2015,2015Q3,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ42015,691.765,4,2015,2015Q4,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ12016,685.153,1,2016,2016Q1,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ22016,698.9,2,2016,2016Q2,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ32016,684.206,3,2016,2016Q3,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ42016,727.106,4,2016,2016Q4,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PNRA,FQ12017,727.633,1,2017,2017Q1,Panera Bread Company,NasdaqGS,PNRA
NasdaqGS:PODD,FQ12013,57.356,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PODD,FQ22013,60.092,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PODD,FQ32013,61.103,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PODD,FQ42013,68.533,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PODD,FQ12014,69.161,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PODD,FQ22014,72.013,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PODD,FQ32014,74.985,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PODD,FQ42014,72.561,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PODD,FQ12015,48.148,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PODD,FQ22015,60.551,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PODD,FQ32015,71.393,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PODD,FQ12016,81.213,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PODD,FQ22016,87.33,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PODD,FQ32016,94.871,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PODD,FQ42016,103.575,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PODD,FQ12017,101.713,1,2017,2017Q1,NA,NA,NA
NasdaqGS:POOL,FQ12013,370.362,1,2013,2013Q1,NA,NA,NA
NasdaqGS:POOL,FQ22013,790.392,2,2013,2013Q2,NA,NA,NA
NasdaqGS:POOL,FQ32013,578.157,3,2013,2013Q3,NA,NA,NA
NasdaqGS:POOL,FQ42013,340.789,4,2013,2013Q4,NA,NA,NA
NasdaqGS:POOL,FQ12014,406.344,1,2014,2014Q1,NA,NA,NA
NasdaqGS:POOL,FQ22014,848.24,2,2014,2014Q2,NA,NA,NA
NasdaqGS:POOL,FQ32014,615.536,3,2014,2014Q3,NA,NA,NA
NasdaqGS:POOL,FQ42014,376.442,4,2014,2014Q4,NA,NA,NA
NasdaqGS:POOL,FQ12015,450.43,1,2015,2015Q1,NA,NA,NA
NasdaqGS:POOL,FQ22015,851.855,2,2015,2015Q2,NA,NA,NA
NasdaqGS:POOL,FQ32015,645.779,3,2015,2015Q3,NA,NA,NA
NasdaqGS:POOL,FQ42015,415.075,4,2015,2015Q4,NA,NA,NA
NasdaqGS:POOL,FQ12016,515.25,1,2016,2016Q1,NA,NA,NA
NasdaqGS:POOL,FQ22016,918.889,2,2016,2016Q2,NA,NA,NA
NasdaqGS:POOL,FQ32016,691.429,3,2016,2016Q3,NA,NA,NA
NasdaqGS:POOL,FQ42016,445.235,4,2016,2016Q4,NA,NA,NA
NasdaqGS:POOL,FQ12017,546.441,1,2017,2017Q1,NA,NA,NA
NasdaqGS:POWI,FQ12013,77.04,1,2013,2013Q1,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ22013,87.922,2,2013,2013Q2,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ32013,91.715,3,2013,2013Q3,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ42013,90.412,4,2013,2013Q4,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ12014,83.073,1,2014,2014Q1,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ22014,88.985,2,2014,2014Q2,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ32014,90.144,3,2014,2014Q3,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ42014,86.595,4,2014,2014Q4,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ12015,82.557,1,2015,2015Q1,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ22015,85.265,2,2015,2015Q2,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ32015,88.878,3,2015,2015Q3,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ42015,87.289,4,2015,2015Q4,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ12016,88.036,1,2016,2016Q1,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ22016,97.169,2,2016,2016Q2,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ32016,103.79,3,2016,2016Q3,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ42016,101.108,4,2016,2016Q4,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:POWI,FQ12017,104.688,1,2017,2017Q1,"Power Integrations, Inc.",NasdaqGS,POWI
NasdaqGS:PPBI,FQ12013,1.724,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PPBI,FQ22013,2.431,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PPBI,FQ32013,2.321,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PPBI,FQ42013,2.617,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PPBI,FQ12014,2.052,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PPBI,FQ22014,2.471,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PPBI,FQ32014,4.467,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PPBI,FQ42014,4.387,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PPBI,FQ12015,1.469,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PPBI,FQ22015,4.381,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PPBI,FQ32015,4.378,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PPBI,FQ42015,4.213,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PPBI,FQ12016,4.848,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PPBI,FQ22016,4.45,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PPBI,FQ32016,5.968,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PPBI,FQ42016,4.304,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PPBI,FQ12017,4.683,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PRAA,FQ12013,14.767,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PRAA,FQ22013,14.391,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PRAA,FQ32013,26.306,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PRAA,FQ42013,16.068,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PRAA,FQ12014,15.608,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PRAA,FQ22014,14.51,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PRAA,FQ32014,12.757,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PRAA,FQ42014,22.8,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PRAA,FQ12015,13.053,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PRAA,FQ22015,13.878,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PRAA,FQ32015,17.803,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PRAA,FQ42015,19.649,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PRAA,FQ12016,16.266,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PRAA,FQ22016,22.347,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PRAA,FQ32016,17.597,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PRAA,FQ42016,21.171,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PRAA,FQ12017,9.858,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PRAH,FQ12013,166.508,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PRAH,FQ22013,179.463,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PRAH,FQ32013,188.139,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PRAH,FQ42013,298.791,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PRAH,FQ12014,311.352,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PRAH,FQ22014,311.422,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PRAH,FQ32014,320.063,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PRAH,FQ42014,323.759,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PRAH,FQ12015,331.968,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PRAH,FQ22015,336.518,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PRAH,FQ32015,345.096,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PRAH,FQ42015,362.265,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PRAH,FQ12016,372.32,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PRAH,FQ22016,394.249,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PRAH,FQ32016,399.841,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PRAH,FQ42016,413.613,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PRAH,FQ12017,427.08,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PRGS,FQ12013,83.733,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PRGS,FQ22013,81.705,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PRGS,FQ32013,77.578,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PRGS,FQ42013,90.98,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PRGS,FQ12014,74.538,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PRGS,FQ22014,80.827,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PRGS,FQ32014,79.274,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PRGS,FQ42014,97.894,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PRGS,FQ12015,81.381,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PRGS,FQ22015,88.817,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PRGS,FQ32015,94.637,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PRGS,FQ42015,112.718,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PRGS,FQ12016,89.481,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PRGS,FQ22016,96.118,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PRGS,FQ32016,102.018,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PRGS,FQ42016,117.724,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PRGS,FQ12017,90.97,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PRIM,FQ12013,409.995,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PRIM,FQ22013,445.013,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PRIM,FQ32013,551.333,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PRIM,FQ42013,537.879,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PRIM,FQ12014,470.074,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PRIM,FQ22014,515.291,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PRIM,FQ32014,613.237,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PRIM,FQ42014,487.592,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PRIM,FQ12015,392.78,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PRIM,FQ22015,483.545,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PRIM,FQ32015,555.945,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PRIM,FQ42015,497.145,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PRIM,FQ12016,430.446,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PRIM,FQ22016,456.811,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PRIM,FQ32016,507.828,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PRIM,FQ42016,601.863,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PRIM,FQ12017,561.502,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PRSC,FQ12013,281.487,1,2013,2013Q1,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ22013,287.637,2,2013,2013Q2,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ32013,276.713,3,2013,2013Q3,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ42013,276.845,4,2013,2013Q4,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ12014,289.403,1,2014,2014Q1,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ32014,309.474,3,2014,2014Q3,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ42014,368.309,4,2014,2014Q4,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ12015,419.829,1,2015,2015Q1,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ22015,305.402,2,2015,2015Q2,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ32015,379.568,3,2015,2015Q3,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ42015,373.211,4,2015,2015Q4,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ12016,382.036,1,2016,2016Q1,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ32016,412.512,3,2016,2016Q3,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ42016,385.959,4,2016,2016Q4,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRSC,FQ12017,399.494,1,2017,2017Q1,The Providence Service Corporation,NasdaqGS,PRSC
NasdaqGS:PRXL,FQ12013,394.753,1,2013,2013Q1,NA,NA,NA
NasdaqGS:PRXL,FQ22013,422.068,2,2013,2013Q2,NA,NA,NA
NasdaqGS:PRXL,FQ32013,454.493,3,2013,2013Q3,NA,NA,NA
NasdaqGS:PRXL,FQ42013,463.128,4,2013,2013Q4,NA,NA,NA
NasdaqGS:PRXL,FQ12014,449.245,1,2014,2014Q1,NA,NA,NA
NasdaqGS:PRXL,FQ22014,487.145,2,2014,2014Q2,NA,NA,NA
NasdaqGS:PRXL,FQ32014,492.375,3,2014,2014Q3,NA,NA,NA
NasdaqGS:PRXL,FQ42014,510.595,4,2014,2014Q4,NA,NA,NA
NasdaqGS:PRXL,FQ12015,491.7,1,2015,2015Q1,NA,NA,NA
NasdaqGS:PRXL,FQ22015,499.3,2,2015,2015Q2,NA,NA,NA
NasdaqGS:PRXL,FQ32015,502,3,2015,2015Q3,NA,NA,NA
NasdaqGS:PRXL,FQ42015,523,4,2015,2015Q4,NA,NA,NA
NasdaqGS:PRXL,FQ12016,512.1,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PRXL,FQ22016,518.5,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PRXL,FQ32016,527.1,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PRXL,FQ42016,536.6,4,2016,2016Q4,NA,NA,NA
NasdaqGS:PRXL,FQ12017,496.7,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PRXL,FQ22017,534.4,2,2017,2017Q2,NA,NA,NA
NasdaqGS:PRXL,FQ32017,529.3,3,2017,2017Q3,NA,NA,NA
NasdaqGS:PSDO,FQ12016,692,1,2016,2016Q1,NA,NA,NA
NasdaqGS:PSDO,FQ22016,682.6,2,2016,2016Q2,NA,NA,NA
NasdaqGS:PSDO,FQ32016,586.4,3,2016,2016Q3,NA,NA,NA
NasdaqGS:PSDO,FQ12017,737.7,1,2017,2017Q1,NA,NA,NA
NasdaqGS:PSDO,FQ22017,721.8,2,2017,2017Q2,NA,NA,NA
NasdaqGS:PSDO,FQ32017,628.8,3,2017,2017Q3,NA,NA,NA
NasdaqGS:PSMT,FQ12013,534.345,1,2013,2013Q1,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ22013,606.504,2,2013,2013Q2,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ32013,570.813,3,2013,2013Q3,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ42013,584.483,4,2013,2013Q4,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ12014,604.683,1,2014,2014Q1,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ22014,673.412,2,2014,2014Q2,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ32014,614.014,3,2014,2014Q3,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ42014,621.547,4,2014,2014Q4,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ12015,654.961,1,2015,2015Q1,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ22015,749.247,2,2015,2015Q2,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ32015,695.968,3,2015,2015Q3,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ42015,697.907,4,2015,2015Q4,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ12016,710.529,1,2016,2016Q1,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ22016,776.821,2,2016,2016Q2,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ32016,703.113,3,2016,2016Q3,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ42016,709.871,4,2016,2016Q4,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ12017,738.523,1,2017,2017Q1,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSMT,FQ22017,792.278,2,2017,2017Q2,"PriceSmart, Inc.",NasdaqGS,PSMT
NasdaqGS:PSTB,FQ12013,3.458,1,2013,2013Q1,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ22013,3.968,2,2013,2013Q2,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ32013,3.257,3,2013,2013Q3,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ42013,2.871,4,2013,2013Q4,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ12014,2.835,1,2014,2014Q1,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ22014,3.978,2,2014,2014Q2,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ32014,3.138,3,2014,2014Q3,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ42014,2.7,4,2014,2014Q4,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ12015,4.229,1,2015,2015Q1,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ22015,4.292,2,2015,2015Q2,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ32015,4.51,3,2015,2015Q3,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ42015,3.786,4,2015,2015Q4,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ12016,4.727,1,2016,2016Q1,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ22016,5.375,2,2016,2016Q2,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ32016,5.447,3,2016,2016Q3,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ42016,5.443,4,2016,2016Q4,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PSTB,FQ12017,5.468,1,2017,2017Q1,Park Sterling Corporation,NasdaqGS,PSTB
NasdaqGS:PTC,FQ12013,319.751,1,2013,2013Q1,NA,NA,NA
